date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:48	55469/55469	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2017:13:43%20GMT	https://teknify.webflow.io/knowledge-base/what-are-the-key-benefits-of-automation	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/knowledge-base/what-are-the-key-benefits-of-automation.html	(from https://teknify.webflow.io/knowledge-base-category)
10:17:49	55475/55475	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2016:08:27%20GMT	https://teknify.webflow.io/knowledge-base/how-do-cloud-services-enhance-productivity	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/knowledge-base/how-do-cloud-services-enhance-productivity.html	(from https://teknify.webflow.io/knowledge-base-category)
10:17:50	55483/55483	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2000:07:30%20GMT	https://teknify.webflow.io/knowledge-base/how-can-technology-improve-business-efficiency	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/knowledge-base/how-can-technology-improve-business-efficiency.html	(from https://teknify.webflow.io/knowledge-base-category)
10:17:51	55469/55469	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2022:54:41%20GMT	https://teknify.webflow.io/knowledge-base/how-does-ai-improve-customer-experience	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/knowledge-base/how-does-ai-improve-customer-experience.html	(from https://teknify.webflow.io/knowledge-base-category)
10:17:52	55489/55489	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Dec%202025%2000:47:27%20GMT	https://teknify.webflow.io/knowledge-base/what-are-the-applications-of-biometric-technology	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/knowledge-base/what-are-the-applications-of-biometric-technology.html	(from https://teknify.webflow.io/knowledge-base-category)
10:17:53	166402/166402	---M--	200	added ('OK')	image/webp	etag:%22993e1ca87ed4f9b84e0315fb5d728753%22	https://cdn.prod.website-files.com/678f37f89474291552a5437d/679c7949ffd30a9b3cf548b6_knowledge-image-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/678f37f89474291552a5437d/679c7949ffd30a9b3cf548b6_knowledge-image-01.webp	(from https://teknify.webflow.io/knowledge-base/what-is-the-role-of-ai-in-predictive-analytics)
10:17:54	151882/151882	---M--	200	added ('OK')	image/webp	etag:%2264acacf934f6f81b07c6b686e699c70c%22	https://cdn.prod.website-files.com/678f37f89474291552a5437d/679c794e6e658672e63ab780_knowledge-image-02.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/678f37f89474291552a5437d/679c794e6e658672e63ab780_knowledge-image-02.webp	(from https://teknify.webflow.io/knowledge-base/what-is-the-role-of-ai-in-predictive-analytics)
10:17:55	9866/9866	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d34628cd1868bf8dbefb037e43eb9f07%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c9c589393f1b85790c88c_icon.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c9c589393f1b85790c88c_icon.svg	(from https://teknify.webflow.io/401)
10:17:56	1447/1447	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218e10c614a082af4d815b79c37bb8db7%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c920cdd83c2c4602377c8_404.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c920cdd83c2c4602377c8_404.svg	(from https://teknify.webflow.io/404)
10:17:57	230/230	---MCZ	403	error ('Forbidden')	application/xml	date:Fri,%2012%20Dec%202025%2002:17:56%20GMT	https://cdn.prod.website-files.com/robots.txt		(from https://teknify.webflow.io/home-two)
10:17:58	4466/4466	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e9534c790838f4a06b75c0709adcaa0f%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67ac46da774ae9ae33fdda78_white-logo.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67ac46da774ae9ae33fdda78_white-logo.svg	(from https://teknify.webflow.io/license)
10:17:59	180/180	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220b2c0720aab78a37abf764a616eb2224%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a9dea01bdac943994761e0_nav-arrow-white.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a9dea01bdac943994761e0_nav-arrow-white.svg	(from https://teknify.webflow.io/license)
10:18:00	1360/1360	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22280e76d4279da5f6295d4b8791997959%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67bc6b2bccb96fa216d19638_white-cart.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67bc6b2bccb96fa216d19638_white-cart.svg	(from https://teknify.webflow.io/license)
10:18:01	43299/43299	---M--	200	added ('OK')	image/jpeg	etag:%222d6116f0796c4494abe7faacbcf96cb8%22	https://img.freepik.com/free-photo/confident-young-woman-with-brown-hair-looking-camera-indoors-generated-by-artificial-intelligence_25030-67362.jpg	/Users/chongcy/websites/Zeoniq1/img.freepik.com/free-photo/confident-young-woman-with-brown-hair-looking-camera-indoors-generated-by-artificial-intelligence_25030-67362.jpg	(from https://teknify.webflow.io/license)
10:18:02	4033/4033	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211079b0e066d70f327d32e66bbb51268%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9241_Frame.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9241_Frame.svg	(from https://teknify.webflow.io/style-guide)
10:18:03	1644/1644	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22efe88ff6835f9d90cf06b13c8c5aab1b%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9242_Group%20407.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9242_Group%20407.svg	(from https://teknify.webflow.io/style-guide)
10:18:04	1583/1583	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b829b72d689c6710fb8439e7f321f411%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df923c_Shadow.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df923c_Shadow.svg	(from https://teknify.webflow.io/style-guide)
10:18:05	296/296	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d6439e0aadf5a51b88460db2980ecfbd%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9243_Vector%202-3.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9243_Vector%202-3.svg	(from https://teknify.webflow.io/style-guide)
10:18:06	5502/5502	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22be4ce51207ff2858666510a5f6188c77%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9246_Buttons-2.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9246_Buttons-2.svg	(from https://teknify.webflow.io/style-guide)
10:18:07	1870/1870	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c2f4cda754c21997b79d2879fd7f7121%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9245_List.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9245_List.svg	(from https://teknify.webflow.io/style-guide)
10:18:08	2781/2781	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2293a448b46769f56452ec19c1c81cbc31%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df923d_Icon-16.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df923d_Icon-16.svg	(from https://teknify.webflow.io/style-guide)
10:18:09	931/931	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bc65114f35b60f1e699b2e721a6d0f07%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679706946067c19e4528a2f3_Linkedin%20Icon.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679706946067c19e4528a2f3_Linkedin%20Icon.svg	(from https://teknify.webflow.io/style-guide)
10:18:10	4106/4106	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d675ad15ecee0502f2787320688ccc4c%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679237cb860988deee81355c_contact-one-02.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679237cb860988deee81355c_contact-one-02.svg	(from https://teknify.webflow.io/style-guide)
10:18:11	4278/4278	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2244189edab67b5cdc776ed094ce442328%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9244_Avatar%20Outline.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9244_Avatar%20Outline.svg	(from https://teknify.webflow.io/style-guide)
10:18:11	12074/12074	---M--	200	added ('OK')	image/webp	etag:%223fed79014c072e435b06b92e5c6fb078%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a0494501a2d1392a197ea3_Author-09.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a0494501a2d1392a197ea3_Author-09.webp	(from https://teknify.webflow.io/style-guide)
10:18:13	10585/10585	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229667b0c88902c8ed4800e8315d99b147%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df923e_Placeholder%20icon.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df923e_Placeholder%20icon.svg	(from https://teknify.webflow.io/style-guide)
10:18:14	2887/2887	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266ce480899e04ff7e256c08a1cab070a%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9240_Rich%20Text.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a042622340e95fc4df9240_Rich%20Text.svg	(from https://teknify.webflow.io/style-guide)
10:18:15	124932/124932	---M--	200	added ('OK')	image/webp	etag:%22e585d1d6b6bfac082f82729090a9388a%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a049938904518cb742c1f2_blog-details-image.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a049938904518cb742c1f2_blog-details-image.webp	(from https://teknify.webflow.io/style-guide)
10:18:15	6353/6353	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2012%20Dec%202025%2002:18:15%20GMT	https://teknify.webflow.io/blog-one?71e16a16_page=1	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/blog-one.1836f18.delayed	(from https://teknify.webflow.io/blog-one?71e16a16_page=2)
10:18:16	630/630	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226b2eed27355dc65dd9d17ae6e301b812%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679b1909d1184772d7c037b3_Group%20131598.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679b1909d1184772d7c037b3_Group%20131598.svg	(from https://teknify.webflow.io/blog-one?71e16a16_page=2)
10:18:17	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2012%20Dec%202025%2002:18:15%20GMT	https://teknify.webflow.io/	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/index.html	(from https://teknify.webflow.io/home-two)
10:18:17	0/-1	---M--	502	error ('')			https://teknify.webflow.io/blog-one?71e16a16_page=1	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/blog-one6f18.html	(from https://teknify.webflow.io/blog-one?71e16a16_page=2)
10:18:17	0/-1	---M--	502	error ('')			https://teknify.webflow.io/blog-one?71e16a16_page=1	/Users/chongcy/websites/Zeoniq1/teknify.webflow.io/blog-one6f18.html	(from https://teknify.webflow.io/blog-one?71e16a16_page=2)
10:18:19	13188/13188	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfont.js	/Users/chongcy/websites/Zeoniq1/ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfont.js	(from https://teknify.webflow.io/home-two)
10:18:19	167/167	---M--	200	added ('OK')	image/svg+xml	etag:%22589d534424c61fa6b1b7336b007891f0%22	https://d3e54v103j8qbb.cloudfront.net/static/custom-checkbox-checkmark.589d534424.svg	/Users/chongcy/websites/Zeoniq1/d3e54v103j8qbb.cloudfront.net/static/custom-checkbox-checkmark.589d534424.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:20	19879/19879	URF---	200	added ('OK%20(cached)')	image/jpeg		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67bd607ebe90684a99368b3e_256x256%20%20favicon%20(1).jpg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67bd607ebe90684a99368b3e_256x256%20%20favicon%20(1).jpg	(from https://teknify.webflow.io/home-two)
10:18:20	47288/47288	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67ac66e8acd413cd9794d3ba_home-two-dashboard.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67ac66e8acd413cd9794d3ba_home-two-dashboard.webp	(from https://teknify.webflow.io/home-two)
10:18:20	123518/123518	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67ac5b9fb9d04d9f75c9a259_phone-rotate.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67ac5b9fb9d04d9f75c9a259_phone-rotate.webp	(from https://teknify.webflow.io/home-two)
10:18:20	29494/29494	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c571b_hero-two-03.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c571b_hero-two-03.webp	(from https://teknify.webflow.io/home-two)
10:18:21	89476/89476	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=6760feb1dd836b3d80343455	/Users/chongcy/websites/Zeoniq1/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8fd3a.js	(from https://teknify.webflow.io/home-two)
10:18:22	220/220	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ad7c6eee0be950ad7aa8a9bf3b8820a1%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5707_underline.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f26e520066524c85c5707_underline.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:23	825/825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fae5de0cdcd79997a34f952045e3164a%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa89_send-icon.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa89_send-icon.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:24	1177/1177	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222bb470af84ac27e74d8c8cefc89a1583%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa92_cta-two-line.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa92_cta-two-line.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:25	206/206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222228f707470ee57c06e6dcbab8721561%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa69_features-one-circle.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa69_features-one-circle.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:25	379/379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c60359c9813c41026e224351d242e597%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f34f9b98b4218c2d80682_service-banner-image-bg.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f34f9b98b4218c2d80682_service-banner-image-bg.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:26	304689/304689	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.148d3795dd38d54f.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.148d3795dd38d54f.js	(from https://teknify.webflow.io/home-two)
10:18:26	862858/862858	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.0e77e8610c42c2bf.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.0e77e8610c42c2bf.js	(from https://teknify.webflow.io/home-two)
10:18:26	194094/194094	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798811ebad9c1bddad71ea8_Mission-one-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/6798811ebad9c1bddad71ea8_Mission-one-01.webp	(from https://teknify.webflow.io/home-two)
10:18:26	1020923/1020923	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.4b2c3a985638a652.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.schunk.4b2c3a985638a652.js	(from https://teknify.webflow.io/home-two)
10:18:27	611/611	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223dad43d41daba3c1403b4789ef4bc02f%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67971c5d48db3f2c1b863489_Market%20strategy-bg.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67971c5d48db3f2c1b863489_Market%20strategy-bg.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:28	26774/26774	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.02c329dd.cf0b2361dc87fa44.js	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/js/webflow.02c329dd.cf0b2361dc87fa44.js	(from https://teknify.webflow.io/home-two)
10:18:28	83966/83966	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679856425177212e5dc0947a_Home-one-dasboard-one.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679856425177212e5dc0947a_Home-one-dasboard-one.webp	(from https://teknify.webflow.io/home-one)
10:18:28	124956/124956	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081cc_how-it-work-one-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f23e317c1960451a081cc_how-it-work-one-01.webp	(from https://teknify.webflow.io/home-one)
10:18:28	189062/189062	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a1f539af1f9e3e649f4159_shop-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67a1f539af1f9e3e649f4159_shop-01.webp	(from https://teknify.webflow.io/product/basic-plan)
10:18:29	10652/10652	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa8b_cta-two-05.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa8b_cta-two-05.webp	(from https://teknify.webflow.io/home-three)
10:18:29	21292/21292	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa8f_cta-two-02.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f2b7eb85697383776aa8f_cta-two-02.webp	(from https://teknify.webflow.io/home-three)
10:18:29	265/265	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ffaff9e6a5ac79100dcff2dc912b95cb%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679a23965076ea64cfb375fa_Shape-one.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679a23965076ea64cfb375fa_Shape-one.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:30	196598/196598	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/67adbd16fda6b3f83a3cdc2b_home-three-dashboard.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/67adbd16fda6b3f83a3cdc2b_home-three-dashboard.webp	(from https://teknify.webflow.io/home-three)
10:18:30	193482/193482	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f34f9b98b4218c2d80692_our-mission-three-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f34f9b98b4218c2d80692_our-mission-three-01.webp	(from https://teknify.webflow.io/service-one)
10:18:30	196604/196604	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f34f9b98b4218c2d8068b_why-choose-us-one-o01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f34f9b98b4218c2d8068b_why-choose-us-one-o01.webp	(from https://teknify.webflow.io/service-one)
10:18:30	155208/155208	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f34f9b98b4218c2d80696_our-mission-three-02.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f34f9b98b4218c2d80696_our-mission-three-02.webp	(from https://teknify.webflow.io/service-one)
10:18:31	191274/191274	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/678f37f89474291552a5437d/679b0defd683fa01c732056e_blog-16.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/678f37f89474291552a5437d/679b0defd683fa01c732056e_blog-16.webp	(from https://teknify.webflow.io/service-one)
10:18:31	202984/202984	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/678f37f89474291552a5437d/679b0dd2fa36c18e501e5147_blog-17.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/678f37f89474291552a5437d/679b0dd2fa36c18e501e5147_blog-17.webp	(from https://teknify.webflow.io/service-one)
10:18:31	147120/147120	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/678f37f89474291552a5437d/679b0d7c32a296154044103f_blog-18.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/678f37f89474291552a5437d/679b0d7c32a296154044103f_blog-18.webp	(from https://teknify.webflow.io/service-one)
10:18:32	272/272	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226fcd4ec09c1a9d6725573b55dd9d7f20%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679a2460b1f7c76486b63059_Shape-two.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679a2460b1f7c76486b63059_Shape-two.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
10:18:32	193536/193536	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f3d83f91eaec34bd9abaa_service-two-banner-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f3d83f91eaec34bd9abaa_service-two-banner-01.webp	(from https://teknify.webflow.io/service-two)
10:18:32	186732/186732	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f3b56c3ebba51aa520543_how-it-work-four-image.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f3b56c3ebba51aa520543_how-it-work-four-image.webp	(from https://teknify.webflow.io/service-two)
10:18:32	203276/203276	URF---	200	added ('OK%20(cached)')	application/webp		https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f3b56c3ebba51aa52054b_our-mission-four-image-01.webp	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/678f3b56c3ebba51aa52054b_our-mission-four-image-01.webp	(from https://teknify.webflow.io/service-two)
10:18:33	820/820	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b3e3b5b7195d70c89daaa1a074ef37b5%22	https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c9fafbb4fc8f352f100fc_paper-plain.svg	/Users/chongcy/websites/Zeoniq1/cdn.prod.website-files.com/6760feb1dd836b3d80343455/679c9fafbb4fc8f352f100fc_paper-plain.svg	(from https://cdn.prod.website-files.com/6760feb1dd836b3d80343455/css/teknify.webflow.shared.9fa2e168b.css)
